,landmark0_x,landmark1_x,landmark2_x,landmark3_x,landmark4_x,landmark5_x,landmark6_x,landmark7_x,landmark8_x,landmark9_x,landmark10_x,landmark11_x,landmark12_x,landmark13_x,landmark14_x,landmark15_x,landmark16_x,landmark17_x,landmark18_x,landmark19_x,landmark20_x,landmark21_x,landmark22_x,landmark23_x,landmark24_x,landmark25_x,landmark26_x,landmark27_x,landmark28_x,landmark29_x,landmark30_x,landmark31_x,landmark32_x,landmark0_y,landmark1_y,landmark2_y,landmark3_y,landmark4_y,landmark5_y,landmark6_y,landmark7_y,landmark8_y,landmark9_y,landmark10_y,landmark11_y,landmark12_y,landmark13_y,landmark14_y,landmark15_y,landmark16_y,landmark17_y,landmark18_y,landmark19_y,landmark20_y,landmark21_y,landmark22_y,landmark23_y,landmark24_y,landmark25_y,landmark26_y,landmark27_y,landmark28_y,landmark29_y,landmark30_y,landmark31_y,landmark32_y,landmark0_z,landmark1_z,landmark2_z,landmark3_z,landmark4_z,landmark5_z,landmark6_z,landmark7_z,landmark8_z,landmark9_z,landmark10_z,landmark11_z,landmark12_z,landmark13_z,landmark14_z,landmark15_z,landmark16_z,landmark17_z,landmark18_z,landmark19_z,landmark20_z,landmark21_z,landmark22_z,landmark23_z,landmark24_z,landmark25_z,landmark26_z,landmark27_z,landmark28_z,landmark29_z,landmark30_z,landmark31_z,landmark32_z
0,0.14144253730773926,-0.5781601667404175,-0.09203147888183594,0.11862575262784958,-0.6178989410400391,-0.07927465438842773,0.11899422109127045,-0.618290364742279,-0.07836723327636719,0.11881977319717407,-0.6189237236976624,-0.0788424015045166,0.11871331930160522,-0.6101999282836914,-0.11309599876403809,0.11900423467159271,-0.6110591292381287,-0.11393475532531738,0.1189642921090126,-0.6124287247657776,-0.11295795440673828,0.014151609502732754,-0.6214242577552795,-0.006670236587524414,0.01292680948972702,-0.5979095101356506,-0.1684556007385254,0.10250755399465561,-0.559543788433075,-0.06517362594604492,0.10196956247091293,-0.5520069003105164,-0.10964298248291016,-0.007926753722131252,-0.44837817549705505,0.11467646807432175,-0.04409177228808403,-0.42628052830696106,-0.2505040168762207,-0.06536384671926498,-0.1942213475704193,0.14014172554016113,-0.08765494078397751,-0.1610027700662613,-0.30256977677345276,0.02888021245598793,0.0052696289494633675,0.07269978523254395,-0.04224357381463051,0.06131628155708313,-0.29797041416168213,0.04880908131599426,0.07947205007076263,0.07355785369873047,-0.03378836438059807,0.13002431392669678,-0.33375072479248047,0.0736331045627594,0.09716878831386566,0.04722762107849121,-0.00016624480485916138,0.1365840584039688,-0.3244805335998535,0.040420010685920715,0.027499787509441376,0.0588221549987793,-0.026820432394742966,0.08056256920099258,-0.296006441116333,0.01800004579126835,-0.007493701763451099,0.11814641952514648,-0.01799255795776844,0.007188498042523861,-0.11658048629760742,0.3469368517398834,0.08527316153049469,0.16030454635620117,0.34958919882774353,0.06291133910417557,-0.10214526951313019,0.4030110239982605,0.4406484067440033,0.2461867332458496,0.38721582293510437,0.43153566122055054,0.012848377227783203,0.41424673795700073,0.4843409061431885,0.24794864654541016,0.39092111587524414,0.4753396213054657,0.022397518157958984,0.5489811301231384,0.521886944770813,0.2366642951965332,0.5377290844917297,0.5068938732147217,0.004028797149658203
1,0.137650728225708,-0.5785571336746216,-0.11288968473672867,0.11255180835723877,-0.6180112957954407,-0.10050681233406067,0.11289191991090775,-0.618412435054779,-0.09958774596452713,0.1126997098326683,-0.6190367341041565,-0.10010086745023727,0.11328732967376709,-0.610282838344574,-0.13498719036579132,0.11357899755239487,-0.6111406683921814,-0.13582856953144073,0.1134469136595726,-0.6125127673149109,-0.13475212454795837,0.006602643523365259,-0.6205484867095947,-0.027321385219693184,0.006429280620068312,-0.5964148640632629,-0.1912197768688202,0.09897661209106445,-0.5595986247062683,-0.08546748012304306,0.09876672178506851,-0.5520249605178833,-0.13071539998054504,-0.009068924933671951,-0.4483758509159088,0.09725973010063171,-0.05107682943344116,-0.42030370235443115,-0.2675485908985138,-0.06194525212049484,-0.19003954529762268,0.12386104464530945,-0.0872124433517456,-0.14369913935661316,-0.3137074112892151,0.03355652838945389,0.005557497963309288,0.05672543868422508,-0.044464077800512314,0.06862343847751617,-0.3048202097415924,0.057591862976551056,0.07979607582092285,0.05567053705453873,-0.03564007580280304,0.13602638244628906,-0.33907678723335266,0.08001354336738586,0.09705471247434616,0.030389487743377686,-0.004970861598849297,0.1396089792251587,-0.33395859599113464,0.0446537546813488,0.02754261903464794,0.04325458034873009,-0.029963824898004532,0.08610325306653976,-0.30453234910964966,0.018320156261324883,-0.00828410405665636,0.11820533126592636,-0.01831056922674179,0.007954292930662632,-0.11664251238107681,0.3477826714515686,0.08457884937524796,0.16666318476200104,0.3522207736968994,0.06391116231679916,-0.10147115588188171,0.40676939487457275,0.43658778071403503,0.2574772834777832,0.3889223635196686,0.4314784109592438,0.022540802136063576,0.41905343532562256,0.4796338379383087,0.25931495428085327,0.3926424980163574,0.4752439260482788,0.03358226269483566,0.5553849339485168,0.5125012397766113,0.24929600954055786,0.540048360824585,0.5062696933746338,0.01704828254878521
2,0.1343318074941635,-0.5785465836524963,-0.12644991278648376,0.10863277316093445,-0.6179669499397278,-0.1143379807472229,0.10896359384059906,-0.6183758974075317,-0.11341453343629837,0.10875745117664337,-0.6189959645271301,-0.11393865942955017,0.10938888043165207,-0.6102351546287537,-0.14873239398002625,0.10967634618282318,-0.6110928654670715,-0.1495938003063202,0.10950349271297455,-0.6124674081802368,-0.14845646917819977,0.002393458504229784,-0.6198371648788452,-0.04066326469182968,0.0016010020626708865,-0.5955328345298767,-0.20388975739479065,0.09573786705732346,-0.5594660639762878,-0.09872672706842422,0.09543761610984802,-0.5518601536750793,-0.14381946623325348,-0.010535110719501972,-0.4483655095100403,0.08584325760602951,-0.05700297653675079,-0.4173217713832855,-0.27749189734458923,-0.060893330723047256,-0.18740947544574738,0.11355902254581451,-0.08712293207645416,-0.13865415751934052,-0.3215390741825104,0.03450460359454155,0.007565361447632313,0.04897912219166756,-0.04667538031935692,0.0721631646156311,-0.31195780634880066,0.05983798950910568,0.08241675049066544,0.04831647872924805,-0.03766218572854996,0.13897641003131866,-0.34575486183166504,0.08153386414051056,0.09849728643894196,0.02311019040644169,-0.008555657230317593,0.14160974323749542,-0.3424336016178131,0.0454193577170372,0.029227303341031075,0.035701777786016464,-0.032711587846279144,0.08912543952465057,-0.3123430609703064,0.018938953056931496,-0.00911994930356741,0.11817585676908493,-0.018928173929452896,0.008765555918216705,-0.11661361902952194,0.3480471074581146,0.08448836207389832,0.1689389944076538,0.35380667448043823,0.06766504049301147,-0.10147155821323395,0.41423743963241577,0.43482187390327454,0.2610863745212555,0.39063164591789246,0.43194231390953064,0.025638071820139885,0.4283244013786316,0.4775335192680359,0.2629173994064331,0.39457932114601135,0.4755612015724182,0.03704354539513588,0.56768798828125,0.5064407587051392,0.2522425949573517,0.5422952771186829,0.5063525438308716,0.01912812516093254
3,0.1329929232597351,-0.5785346627235413,-0.12643346190452576,0.10726256668567657,-0.617957592010498,-0.11420488357543945,0.10757876187562943,-0.6183697581291199,-0.11327902227640152,0.10737521946430206,-0.6189885139465332,-0.11378980427980423,0.1079392209649086,-0.6102242469787598,-0.14841903746128082,0.1082124337553978,-0.6110820174217224,-0.1492873579263687,0.10803616791963577,-0.6124571561813354,-0.148140087723732,0.0008354786550626159,-0.6197308301925659,-0.040462903678417206,-0.00046562685747630894,-0.5953254103660583,-0.2031622976064682,0.09427312761545181,-0.5594008564949036,-0.09871289134025574,0.09385456144809723,-0.5517655611038208,-0.1436465084552765,-0.011625693179666996,-0.4482610821723938,0.08545752614736557,-0.05984717980027199,-0.41649889945983887,-0.27702057361602783,-0.05986800044775009,-0.184974804520607,0.11178550124168396,-0.08709734678268433,-0.13763824105262756,-0.32203519344329834,0.03978153318166733,0.007916353642940521,0.046363864094018936,-0.04687095433473587,0.0734429731965065,-0.31391799449920654,0.06743013858795166,0.08239669352769852,0.04608193784952164,-0.03773209825158119,0.13944266736507416,-0.3479909896850586,0.08969461172819138,0.09822621941566467,0.020267801359295845,-0.008747647516429424,0.14177656173706055,-0.3441486954689026,0.0512680746614933,0.029325108975172043,0.03286302089691162,-0.0328797809779644,0.09008137881755829,-0.31412288546562195,0.019303832203149796,-0.009465169161558151,0.11804141849279404,-0.019293947145342827,0.009109956212341785,-0.11648950725793839,0.34981292486190796,0.08588308095932007,0.16960997879505157,0.3550806939601898,0.07378258556127548,-0.10143715888261795,0.4190315008163452,0.4349500834941864,0.26093319058418274,0.3926391303539276,0.4335331916809082,0.027497410774230957,0.4337077736854553,0.4776330888271332,0.2627399265766144,0.3968825936317444,0.4767960011959076,0.03904061019420624,0.5762478709220886,0.506005585193634,0.25163745880126953,0.5448899269104004,0.5072219371795654,0.019734732806682587
4,0.13217483460903168,-0.5792171955108643,-0.12380717694759369,0.10578523576259613,-0.6182760000228882,-0.11156748980283737,0.1060907393693924,-0.6186972856521606,-0.1106523796916008,0.10588796436786652,-0.619312584400177,-0.11115933954715729,0.1067529246211052,-0.6104854345321655,-0.14557085931301117,0.10701702535152435,-0.6113483309745789,-0.14643369615077972,0.10684172809123993,-0.6127233505249023,-0.1453157663345337,-0.001929541933350265,-0.6197112798690796,-0.038073670119047165,-0.001666754949837923,-0.5951235294342041,-0.20059436559677124,0.09331383556127548,-0.5598396062850952,-0.09622330218553543,0.0932251587510109,-0.5520808696746826,-0.14095382392406464,-0.013395421206951141,-0.44821786880493164,0.08745232969522476,-0.06078239157795906,-0.4164581298828125,-0.27561038732528687,-0.06162392348051071,-0.18352331221103668,0.11315750330686569,-0.0872669592499733,-0.13879385590553284,-0.32227203249931335,0.03957633674144745,0.010352671146392822,0.04749706760048866,-0.04693873971700668,0.0740530788898468,-0.3152233064174652,0.0665261372923851,0.0842728540301323,0.04767731949687004,-0.037735700607299805,0.13978075981140137,-0.3499513566493988,0.08900007605552673,0.09977056086063385,0.021654389798641205,-0.00862352829426527,0.14210312068462372,-0.34460851550102234,0.05114782229065895,0.03161389008164406,0.03388046473264694,-0.03285381942987442,0.0907866433262825,-0.3149125576019287,0.019929487258195877,-0.009672517888247967,0.11803703010082245,-0.01991873048245907,0.009321954101324081,-0.11648644506931305,0.350201278924942,0.08722338825464249,0.16946548223495483,0.3548843562602997,0.07916656136512756,-0.1018407866358757,0.4215949475765228,0.4385722279548645,0.25907519459724426,0.39095360040664673,0.4365365505218506,0.027687082067131996,0.4368385672569275,0.48133987188339233,0.26067090034484863,0.39521121978759766,0.479653000831604,0.03915911540389061,0.5844303965568542,0.5071883797645569,0.24907498061656952,0.5445377826690674,0.5144076943397522,0.01957686059176922
5,0.1311718225479126,-0.5811754465103149,-0.12195061892271042,0.10424485802650452,-0.6195588707923889,-0.10961949080228806,0.10454896837472916,-0.6199976801872253,-0.10870064795017242,0.1043449193239212,-0.6206024289131165,-0.10920416563749313,0.10535372048616409,-0.6117751002311707,-0.14373759925365448,0.10560908913612366,-0.6126485466957092,-0.14459899067878723,0.10542399436235428,-0.6140261292457581,-0.14349603652954102,-0.0034356671385467052,-0.6197167038917542,-0.03619915992021561,-0.0026671874802559614,-0.5951237082481384,-0.19927212595939636,0.09252755343914032,-0.5610620975494385,-0.09444347769021988,0.09260200709104538,-0.5532536506652832,-0.13933029770851135,-0.014234361238777637,-0.448214590549469,0.08861812204122543,-0.06098401919007301,-0.4164861738681793,-0.2747354507446289,-0.06370887160301208,-0.1831517070531845,0.11351559311151505,-0.08770932257175446,-0.1396419107913971,-0.3223457932472229,0.03692170977592468,0.011168813332915306,0.04737602546811104,-0.047482773661613464,0.07409921288490295,-0.31642794609069824,0.06462419033050537,0.08508726209402084,0.04759356379508972,-0.038034819066524506,0.139969140291214,-0.351574182510376,0.08670341223478317,0.10052333772182465,0.021321214735507965,-0.008739667013287544,0.14238157868385315,-0.34577417373657227,0.048495709896087646,0.03248169273138046,0.03360389545559883,-0.033234383910894394,0.09097767621278763,-0.3160109221935272,0.020182332023978233,-0.009861231781542301,0.11802902072668076,-0.0201710294932127,0.00950810220092535,-0.11647863686084747,0.350710928440094,0.08825445920228958,0.1687951385974884,0.35387569665908813,0.0822434350848198,-0.10164790600538254,0.4248846471309662,0.43943876028060913,0.25833189487457275,0.39130258560180664,0.43821197748184204,0.027603959664702415,0.44056785106658936,0.4819899797439575,0.25985923409461975,0.39594003558158875,0.4810372292995453,0.03887702524662018,0.5875527858734131,0.5073249936103821,0.24784795939922333,0.5462081432342529,0.5142307877540588,0.019288599491119385
6,0.12935441732406616,-0.5816475749015808,-0.12202663719654083,0.10225857049226761,-0.6197443008422852,-0.10957223176956177,0.10256032645702362,-0.6201882362365723,-0.1086486205458641,0.10235532373189926,-0.6207886934280396,-0.10915162414312363,0.10348401963710785,-0.6119900345802307,-0.14394627511501312,0.10373781621456146,-0.6128673553466797,-0.14480619132518768,0.10353734344244003,-0.6142453551292419,-0.14372538030147552,-0.004970467183738947,-0.6193954348564148,-0.03621293976902962,-0.003812512382864952,-0.5949133634567261,-0.2001473605632782,0.0909685343503952,-0.5612879395484924,-0.09460597485303879,0.09122339636087418,-0.5535026788711548,-0.13979287445545197,-0.015267743729054928,-0.4481472074985504,0.08774346113204956,-0.06204570457339287,-0.4161333441734314,-0.27564141154289246,-0.06544648855924606,-0.18229147791862488,0.11230479180812836,-0.08887694776058197,-0.13973581790924072,-0.32392212748527527,0.03486968204379082,0.011828042566776276,0.045254893600940704,-0.04796911031007767,0.07463905215263367,-0.3182045519351959,0.06324028223752975,0.08587264269590378,0.04473818093538284,-0.03813658282160759,0.14078667759895325,-0.35339778661727905,0.08491107076406479,0.10103750228881836,0.01865098811686039,-0.00869694259017706,0.14300799369812012,-0.34792327880859375,0.04638722538948059,0.03311755508184433,0.03140899911522865,-0.03351522237062454,0.0915767177939415,-0.3179307281970978,0.020411048084497452,-0.010190155357122421,0.11804835498332977,-0.020398588851094246,0.009832872077822685,-0.11649706959724426,0.3513619601726532,0.08870325982570648,0.16867659986019135,0.35370704531669617,0.08610843122005463,-0.10164717584848404,0.4260096549987793,0.43977418541908264,0.2580890655517578,0.3912928104400635,0.4405495226383209,0.027936672791838646,0.44150295853614807,0.48225900530815125,0.25963035225868225,0.3959287106990814,0.4831576347351074,0.03917096555233002,0.5876108407974243,0.5076660513877869,0.24763913452625275,0.5461923480033875,0.515880823135376,0.019169947132468224
7,0.1289251148700714,-0.5816816091537476,-0.12145330011844635,0.10185618698596954,-0.6197409629821777,-0.10894376039505005,0.10215739905834198,-0.6201856732368469,-0.10801641643047333,0.10195362567901611,-0.6207855343818665,-0.10851645469665527,0.10313009470701218,-0.6119883060455322,-0.14341667294502258,0.10338243097066879,-0.6128660440444946,-0.14427588880062103,0.10317879915237427,-0.6142441034317017,-0.1432052105665207,-0.005282072350382805,-0.6189562082290649,-0.0356682613492012,-0.003936750814318657,-0.5944896936416626,-0.1999731808900833,0.09056096524000168,-0.5612907409667969,-0.0940953716635704,0.09090067446231842,-0.5535047054290771,-0.1394151747226715,-0.015912676230072975,-0.4479324221611023,0.08766161650419235,-0.062390830367803574,-0.41562846302986145,-0.2755677103996277,-0.06790196150541306,-0.18117371201515198,0.11167770624160767,-0.09007341414690018,-0.13957589864730835,-0.3243315815925598,0.030894815921783447,0.013293775729835033,0.044263746589422226,-0.0485328771173954,0.07531049847602844,-0.3187572956085205,0.05903911218047142,0.08743862807750702,0.04348938167095184,-0.03831087425351143,0.14156387746334076,-0.3540383279323578,0.08051370084285736,0.10235875099897385,0.017516590654850006,-0.008740314282476902,0.14366154372692108,-0.3484652042388916,0.042305320501327515,0.03457348421216011,0.030422145500779152,-0.03390001878142357,0.0922740027308464,-0.31844189763069153,0.020572999492287636,-0.010389735922217369,0.11805550009012222,-0.02056044712662697,0.01002837810665369,-0.1165037676692009,0.3520406186580658,0.09005730599164963,0.16809946298599243,0.3533976972103119,0.0876413956284523,-0.10166271775960922,0.42682719230651855,0.44118404388427734,0.2578985393047333,0.3914429247379303,0.4426526725292206,0.02783464640378952,0.442205011844635,0.48360344767570496,0.2594488561153412,0.39616280794143677,0.4852668046951294,0.03903738781809807,0.5876531004905701,0.5084192156791687,0.24749381840229034,0.5465998649597168,0.5180716514587402,0.018598878756165504
8,0.12870895862579346,-0.5816929936408997,-0.12091612815856934,0.10146617889404297,-0.6197116374969482,-0.1084366962313652,0.10176828503608704,-0.6201578974723816,-0.10751331597566605,0.10156521946191788,-0.6207569241523743,-0.1080135852098465,0.10277371108531952,-0.6119441986083984,-0.14281976222991943,0.10302500426769257,-0.6128228306770325,-0.1436796635389328,0.10281826555728912,-0.6142016053199768,-0.1426093578338623,-0.006029774900525808,-0.618499219417572,-0.035231996327638626,-0.004379829857498407,-0.5937862992286682,-0.1993846297264099,0.09033787250518799,-0.56128990650177,-0.09357462078332901,0.09074204415082932,-0.5534913539886475,-0.13881313800811768,-0.015995847061276436,-0.44750580191612244,0.08819455653429031,-0.06318780034780502,-0.41489377617836,-0.2752358615398407,-0.06803756952285767,-0.18007029592990875,0.11199543625116348,-0.09091081470251083,-0.1392367035150528,-0.3243790864944458,0.030456824228167534,0.014461388811469078,0.044320229440927505,-0.04855993017554283,0.07586213946342468,-0.3189584016799927,0.05845075100660324,0.08859706670045853,0.04362059757113457,-0.038260314613580704,0.14204400777816772,-0.3542846143245697,0.07973301410675049,0.10316590219736099,0.017642872408032417,-0.00863832887262106,0.1439509391784668,-0.34835028648376465,0.04178852587938309,0.03560866042971611,0.030475879088044167,-0.03388474881649017,0.09275579452514648,-0.31848806142807007,0.02132209576666355,-0.01051685307174921,0.11804608255624771,-0.02130264788866043,0.010153251700103283,-0.11649202555418015,0.35290807485580444,0.09229103475809097,0.16557669639587402,0.35190722346305847,0.088485948741436,-0.10367675125598907,0.4278776943683624,0.4447100758552551,0.2528351843357086,0.39040490984916687,0.44468533992767334,0.024935586377978325,0.4431207776069641,0.4873181879520416,0.2540972828865051,0.39508894085884094,0.48751989006996155,0.036026958376169205,0.5890043377876282,0.5132785439491272,0.2406422644853592,0.5454251170158386,0.5238468050956726,0.013934528455138206
9,0.12861907482147217,-0.58154296875,-0.12045309692621231,0.10126227885484695,-0.6194705367088318,-0.10794302821159363,0.10156593471765518,-0.6199213862419128,-0.10701527446508408,0.10136272013187408,-0.6205185055732727,-0.10751316696405411,0.10257216542959213,-0.6116431355476379,-0.1424289345741272,0.10282260179519653,-0.612523078918457,-0.14328531920909882,0.10261348634958267,-0.6139053106307983,-0.14221951365470886,-0.006608861032873392,-0.6179115772247314,-0.034721843898296356,-0.004825133830308914,-0.5928330421447754,-0.19937147200107574,0.09020693600177765,-0.5611100792884827,-0.09311522543430328,0.09064137935638428,-0.5532259941101074,-0.1384899616241455,-0.01605313830077648,-0.4468561112880707,0.08845224231481552,-0.06376360356807709,-0.4140021502971649,-0.2752887010574341,-0.06800708174705505,-0.17893196642398834,0.11185477674007416,-0.09100210666656494,-0.13864727318286896,-0.3247074782848358,0.030645867809653282,0.015541935339570045,0.04411884769797325,-0.04842304438352585,0.07652305066585541,-0.3193820118904114,0.058495793491601944,0.08954199403524399,0.04360039532184601,-0.037941157817840576,0.14255641400814056,-0.35468873381614685,0.07985581457614899,0.10395067185163498,0.017547857016324997,-0.008274637162685394,0.14434878528118134,-0.34845617413520813,0.04197147861123085,0.036588411778211594,0.03026185929775238,-0.03367343544960022,0.09333904087543488,-0.31878259778022766,0.021939465776085854,-0.010651339776813984,0.11801236867904663,-0.021914876997470856,0.01028446014970541,-0.11645294725894928,0.3539983034133911,0.09299337863922119,0.16361771523952484,0.35138750076293945,0.08905870467424393,-0.10569211840629578,0.42863500118255615,0.4465848505496979,0.2487267255783081,0.388490229845047,0.4458218216896057,0.02250424586236477,0.4437007009983063,0.48941609263420105,0.2497892677783966,0.39281338453292847,0.48878663778305054,0.033625174313783646,0.5899399518966675,0.5171413421630859,0.23547931015491486,0.5422182679176331,0.5286509990692139,0.011396186426281929
